"Account.length","International.plan","Voice.mail.plan","Number.vmail.messages","Total.day.minutes","Total.day.calls","Total.eve.minutes","Total.eve.calls","Total.night.minutes","Total.night.calls","Total.intl.minutes","Total.intl.calls","Customer.service.calls","Churn"
18,0,0,0,197,97,203.7,91,202,100,8.7,3,3,"0"
126,0,1,31,278,93,253.2,65,223.2,114,8.7,4,2,"0"
144,0,1,0,219.9,102,222.1,77,118.5,111,10,4,1,"0"
86,0,1,16,145.7,88,191,129,215.5,82,11.3,7,0,"0"
138,0,1,37,75.8,102,173.6,147,162.6,96,8.2,4,0,"0"
146,0,0,0,195.9,86,228.6,82,303.5,94,12.2,4,2,"0"
74,0,0,0,124,102,262.1,58,268.2,98,11.7,2,2,"0"
48,0,0,0,171.9,98,202.6,100,139.5,101,7.6,3,2,"0"
74,0,1,8,249.4,70,209.5,59,180.6,75,9.9,2,2,"0"
105,1,0,0,228.4,100,145.1,108,245.3,140,7.7,7,0,"0"
100,0,0,0,168.6,71,183.3,100,175.8,88,5.9,2,3,"0"
100,0,0,0,123.7,138,248.5,105,269.6,78,13.3,4,0,"0"
68,0,0,0,178.7,61,252.3,84,255.7,76,8.4,4,1,"0"
80,0,0,0,113.2,86,185.5,97,237.3,145,10.2141082164329,5,1,"0"
38,0,1,25,132.1,126,313.7,109,126.6,117,13.4,6,2,"0"
107,0,1,38,204.2,57,205.9,92,286.5,80,8.3,4,0,"0"
140,0,0,0,149.7,71,212.5,97,245.9,67,12.6,4,3,"0"
98,0,0,0,227.1,116,120.5,100,117,102,4.7,4,2,"1"
114,0,0,0,155.3,100,169.9,87,207,133,10.2141082164329,5,2,"0"
116,0,0,0,156.4,105,185.5,100,226.7,96,11.8,3,1,"0"
118,0,1,8,148.7,105,167.3,105,270.6,105,10.4,7,0,"0"
37,0,0,0,271.7,112,155.1,96,199.5,97,6.6,4,3,"0"
34,0,0,0,193.7,74,126.9,84,221.2,100,8.8,4,0,"0"
113,0,0,0,245.3,108,259.9,120,204.3,115,10.7,2,3,"1"
80,0,0,0,196.1,87,236.8,66,182.3,75,11.9,1,0,"0"
59,1,1,31,225,78,160.1,79,226.7,79,9.1,3,1,"0"
59,0,0,0,189.7,100,115.9,133,220.6,115,7.4,4,0,"0"
190,0,0,0,142.9,98,177.9,96,113.3,117,6.6,4,0,"0"
109,0,0,0,175.6,80,238,94,198.4,103,10.2,6,1,"0"
136,0,0,0,159.7,109,219,115,212.6,80,12.9,4,2,"0"
86,0,0,0,92.8,92,159.6,87,148.7,115,8.8,5,1,"0"
100,0,1,27,221.7,100,236.1,70,192.7,91,8,4,0,"0"
66,0,0,0,159.6,94,276.8,118,223.5,65,10.2141082164329,3,0,"0"
129,0,0,0,159.1,100,202.5,90,233.1,96,11.5,4,2,"0"
100,0,0,0,49.9,123,150.7,81,188.2,67,10.1,4,2,"0"
93,0,1,32,179.567454268293,120,232.4,97,127.7,112,11,9,0,"0"
99,0,0,0,254.4,120,159.3,92,264.4,94,6,5,1,"0"
71,0,0,0,207,112,200.355623332063,96,178.4,61,14,3,1,"0"
4,1,0,0,145.3,89,303.8,93,261.6,82,8.9,4,0,"0"
148,0,1,25,230.7,102,233.8,109,215.8,90,13.5,2,3,"0"
141,0,0,0,151.5,104,242.2,114,304.2,109,10.8,2,1,"0"
56,0,0,0,146.1,57,196.2,100,170.3,110,9.2,3,0,"0"
149,0,1,35,200.2,105,244.4,88,207.2,97,11.6,4,3,"0"
42,0,0,0,150.7,52,243.3,96,201.866098254162,118,7,4,2,"0"
135,1,0,0,186,107,66,94,213.1,94,12.9,4,2,"0"
106,0,0,0,212.9,110,187,69,128.1,71,6.3,3,3,"0"
100,0,0,0,194.8,133,213.4,73,190.8,92,11.5,7,0,"0"
83,0,1,30,272.5,105,253,83,201.866098254162,123,10.2141082164329,6,3,"0"
110,0,0,0,135.1,100,205.2,99,166.3,119,11.7,4,1,"0"
109,0,1,35,230.5,116,265.8,130,201.866098254162,69,10.6,6,2,"0"
124,0,0,0,143.3,120,230.7,111,214.3,91,7.8,2,2,"1"
110,0,0,0,271.1,108,237,122,239.9,122,10.2141082164329,5,2,"1"
124,0,0,0,253.5,104,117.9,123,248.5,104,14,2,2,"0"
82,0,0,0,167.1,77,131.8,79,187.4,98,9.4,1,2,"0"
137,0,0,0,104.7,115,249.8,144,192.3,99,8.9,2,1,"0"
69,0,0,0,179.567454268293,101,238.1,124,195.6,102,10.6,2,1,"0"
16,0,0,0,144.8,65,164.9,141,231.5,75,8.2,4,2,"0"
100,0,0,0,98.8,97,146.9,68,190.7,105,10,4,3,"0"
124,1,0,0,157.8,71,203.2,114,168.7,82,10,2,3,"1"
122,0,1,37,163,107,312.8,118,200,85,11.6,5,1,"0"
139,0,0,0,181.6,119,335.7,87,149.8,64,8.3,6,2,"0"
67,0,0,0,129,78,188,116,235,102,11.2,3,2,"0"
84,0,0,0,86,83,260.7,86,98.6,109,8.9,4,1,"0"
101,0,1,17,193.9,71,189.8,100,196.3,97,12.6,7,0,"0"
40,0,0,0,109.4,115,244.7,102,276.9,123,7.1,7,0,"0"
61,0,0,8,188.9,105,153.6,116,213.3,106,13.8,2,2,"0"
120,1,0,0,179.9,72,170,96,190.6,89,13.8,2,1,"1"
95,0,0,0,183.4,98,281.3,95,105.2,113,8.2,8,1,"0"
98,0,0,0,288.1,101,137.9,93,206.5,88,10.2141082164329,0,0,"0"
114,0,0,0,169.2,96,149.9,83,196.9,119,10.2141082164329,4,2,"0"
22,0,0,0,207.7,116,210.6,99,238.2,88,9.6,5,0,"0"
176,0,0,8,169.5,151,112.9,84,201.866098254162,99,8.7,4,0,"0"
152,0,0,0,141.5,102,263,100,207.1,100,10.2141082164329,4,2,"0"
100,0,0,0,197,71,244,73,159.6,81,12.8,4,0,"0"
101,1,0,0,133.5,51,219.6,96,201.866098254162,74,11.7,4,1,"0"
100,0,0,0,224.6,94,225.9,120,269,105,12.5,8,2,"0"
105,0,0,0,273.8,97,289.7,106,269.1,111,5.8,3,2,"1"
71,0,0,0,104,100,197,125,206.7,123,14.6,8,0,"0"
71,0,1,31,115.4,90,217.4,78,239.9,102,10.2141082164329,4,1,"0"
68,0,0,0,222.1,107,199.4,102,162.4,107,9.4,3,2,"0"
100,0,0,0,116.4,82,95.6,74,181.5,94,10.5,3,3,"0"
101,0,0,0,217.7,118,231.7,128,185.3,128,10.2141082164329,0,3,"0"
100,0,0,0,129.4,84,157.3,89,215.5,77,13.3,3,0,"0"
54,0,1,33,161.8,73,273,58,153.9,76,13.7,4,0,"0"
112,0,1,29,198.8,122,238.6,114,289.5,69,11.5,5,1,"0"
122,0,1,8,147.8,85,147.4,93,203.5,110,14,5,1,"0"
74,0,0,0,262.3,114,198.9,96,165.9,90,6.6,5,3,"0"
124,0,0,0,246.4,83,160.3,88,201.866098254162,99,7.6,7,1,"0"
112,0,0,0,174.3,123,140.2,100,215.4,89,9,6,2,"1"
85,0,0,0,183.4,111,148,98,199.7,97,9.9,4,2,"0"
100,0,0,0,191.9,95,200.9,101,271.9,74,10.2141082164329,3,1,"0"
114,0,0,0,187.8,109,154.6,97,213.9,102,10.1,3,2,"0"
83,0,0,0,259.7,106,152.7,116,224.7,92,10.2,2,2,"0"
157,1,0,0,180.4,123,194,98,227.3,88,8.4,5,0,"0"
51,0,0,0,51.8,107,230.2,104,227.5,118,10.4,4,2,"0"
42,0,0,0,303.9,106,147.3,54,147.1,76,5.8,3,1,"1"
101,0,1,36,123.7,125,172.6,106,280.5,127,8.8,4,2,"1"
112,0,0,0,275.4,122,164.5,94,140.3,101,12.6,7,3,"0"
97,0,0,0,164.3,105,233.7,107,187.3,104,11.8,1,2,"0"
53,0,0,0,228.6,117,132.8,123,227.2,124,10.1,2,2,"1"
64,0,1,22,200.4,80,131.1,84,230.7,67,7.6,5,1,"0"
123,0,0,0,154.3,107,183,111,201.866098254162,134,10.9,8,0,"0"
68,0,1,30,122.9,93,233.5,91,199.5,144,9.6,2,2,"0"
40,1,0,0,220.8,100,265.7,106,212.8,94,6.4,3,0,"0"
132,0,0,0,214.6,118,251.7,113,240.8,88,13.9,2,0,"0"
120,1,0,0,202,123,184.3,78,176,89,7.4,2,2,"1"
108,0,1,32,209.5,108,109.6,100,189.7,145,9.1,6,2,"1"
161,0,0,0,297.9,141,238.1,107,240.5,93,8.9,5,1,"1"
130,0,0,0,212.8,102,189.8,137,170.1,105,10.6,4,0,"1"
130,0,1,19,152.9,87,213.2,100,205.3,114,10.2141082164329,6,2,"0"
90,0,0,0,125.4,100,269.1,100,238.6,103,11,7,2,"0"
164,0,1,25,138.3,96,80.6,100,163.7,83,8.3,8,0,"0"
57,0,0,0,189.3,100,174.9,70,221.9,117,11.2,5,3,"0"
128,0,0,0,199.3,86,194.8,102,298.2,82,14.3,2,2,"0"
107,0,0,0,294.9,71,192.8,78,148.1,87,13.2,5,2,"1"
177,0,0,0,175.4,99,155.3,83,179.4,86,11.5,3,1,"0"
121,0,0,0,179.4,70,143,93,116.3,113,11.2,5,1,"0"
99,1,1,39,126.8,94,293.6,115,174.1,91,8.4,4,0,"0"
77,0,1,33,143,101,212.2,102,104.9,120,15.3,4,2,"1"
21,0,0,0,91.9,109,198.4,111,171.7,125,10.2141082164329,7,2,"0"
56,0,0,0,210.4,80,176.6,96,149.7,56,15.5,4,1,"0"
92,0,1,29,201.3,130,203.7,115,129.9,113,6.4,6,1,"1"
119,0,0,0,145.6,59,287.9,100,201.866098254162,121,10.2141082164329,4,2,"0"
139,1,1,31,203.5,82,200.3,72,201.866098254162,112,13.4,6,1,"1"
68,0,0,0,232.4,76,153.3,103,214.6,107,10.5,2,1,"0"
183,0,1,8,86.5,119,200.355623332063,97,180.4,133,8.7,2,2,"0"
165,0,0,0,156,88,276.1,81,175.9,94,9.3,5,1,"0"
89,0,0,0,179.567454268293,112,165.1,110,162.9,97,7.5,1,1,"1"
59,0,0,0,195,58,198.5,88,304.3,110,14.8,9,0,"0"
16,1,0,0,110,91,147.3,75,190.5,73,10.2141082164329,7,0,"0"
114,0,0,0,147.1,119,161,111,275.9,106,9,3,2,"1"
113,0,0,0,156,135,256.8,100,175.3,124,11.9,5,2,"0"
120,0,0,0,98.2,99,186.7,85,207.5,96,9.3,4,2,"0"
115,0,0,0,210.6,120,153.1,84,262.2,79,11,5,2,"0"
100,1,0,0,159.9,94,179.9,100,154.4,102,11.6,2,2,"1"
1,0,0,0,123.8,113,236.2,77,201.866098254162,81,3.7,2,0,"0"
97,0,1,15,117.6,97,196.3,126,157.4,113,6.4,3,1,"0"
55,0,1,28,105.3,82,197.4,109,187.5,91,10.2141082164329,6,2,"0"
75,0,0,0,111.7,121,237.3,119,253.5,110,10.2141082164329,6,2,"0"
83,0,0,0,159.3,104,202.3,98,229,73,9.5,3,2,"0"
40,0,0,0,81.7,123,210.2,108,212,64,11.3,3,2,"1"
101,0,1,21,238,88,209.6,84,201.866098254162,95,10,5,2,"0"
120,0,1,40,128.1,99,247.7,78,199.7,121,15.6,3,0,"0"
183,0,1,31,171.2,104,193.6,74,196.5,85,10.2,4,1,"0"
75,0,0,0,109,88,259.3,120,182.1,119,13.3,3,1,"0"
80,0,0,0,220,114,207.7,76,168.4,137,12.1,3,2,"0"
88,0,0,0,55.6,65,242.7,121,176.3,134,11.3,4,0,"0"
112,0,1,23,286.6,79,315.3,102,193.9,101,10.3,6,1,"0"
63,0,0,0,207.6,96,229,112,162.6,131,13.3,2,1,"0"
105,0,1,31,109.6,108,249.3,119,321.2,101,8.3,4,2,"1"
177,0,0,0,175.7,120,168.6,90,198.9,110,14.6,4,1,"0"
118,0,0,0,205.2,115,184.8,137,176.1,115,7,6,0,"0"
82,0,1,34,232.6,124,153.2,115,286.7,77,4.7,3,3,"0"
67,0,0,0,102.7,89,149.3,100,188.1,114,11,5,0,"0"
125,0,0,0,169.3,90,156,100,210.8,106,11.6,6,2,"0"
138,0,0,0,251,100,91.2,96,142.2,87,13.8,3,3,"0"
119,0,0,0,230.4,117,225,101,198.5,111,7.6,6,3,"0"
137,0,0,0,109.8,120,230.5,86,255.8,103,10.2141082164329,6,1,"0"
182,0,0,8,121,118,203.2,113,174.2,101,10.7,4,2,"1"
134,0,1,38,214.4,93,211.7,57,165,79,10,8,1,"0"
45,0,0,0,96.1,103,246.8,134,229.7,92,9.7,4,1,"0"
163,0,1,23,224,126,233.5,101,201.866098254162,104,10.2141082164329,4,1,"0"
105,0,0,0,211.1,99,200.355623332063,66,221.5,96,14.7,7,2,"0"
119,0,0,0,109.2,96,153.1,80,240,102,10.2141082164329,5,2,"0"
78,0,0,0,220,95,179.9,149,188.2,109,11.5,5,0,"0"
125,0,1,32,96.5,109,145.8,109,174.4,82,9.4,2,1,"0"
88,0,0,0,183.5,93,170.5,80,193.8,88,8.3,5,3,"0"
83,0,1,38,107.9,90,140.4,94,253.6,79,10.5,2,0,"0"
3,1,0,0,161,96,244.9,82,180.8,103,7.7,6,1,"0"
48,0,0,8,149.2,146,161.9,109,197.9,100,8.3,2,3,"0"
129,0,0,0,137.8,120,225.8,110,145.2,95,10.2,6,1,"1"
66,0,1,40,141.7,87,268.3,89,241.3,68,8.5,7,0,"0"
80,0,1,22,196.4,115,150.3,109,176.2,75,9.3,1,0,"0"
117,0,0,0,146.8,133,219.7,73,234.5,69,9.9,3,1,"0"
96,0,0,0,173.9,111,287.4,105,204.8,91,9.1,7,1,"0"
123,0,1,34,305.2,80,156.5,109,280,81,13.2,1,1,"0"
116,1,1,29,244.9,91,279.3,79,192.7,131,11.7,2,3,"1"
100,1,0,0,150,106,293.8,123,250.7,65,10.3,7,2,"0"
80,0,0,0,197.5,71,206.9,100,163.6,109,11.3,4,1,"0"
157,0,0,0,240.2,67,153,98,249,72,10.2,6,2,"0"
67,0,1,30,186.2,117,286.7,90,164.3,113,12.9,3,2,"0"
79,0,1,17,236.7,110,263.5,56,259.6,107,12,4,1,"0"
76,0,0,0,154.2,93,131.2,80,170.9,104,5.4,3,0,"0"
94,0,0,0,181.3,135,182.4,100,180.6,103,6.7,8,0,"0"
109,0,0,0,175.4,125,250.7,87,289.3,74,9.8,9,1,"0"
138,0,0,0,87.6,112,266.9,107,214.6,104,9.8,4,2,"0"
100,0,0,0,203.3,100,141.9,87,200.7,71,8.5,6,0,"0"
21,0,0,0,179.4,95,137.5,70,285,78,11.3,3,2,"1"
103,0,0,0,242.2,91,155.8,138,254.3,122,10.2141082164329,3,1,"0"
79,0,1,32,50.6,62,201.4,128,146.8,121,4.2,4,2,"0"
89,0,0,0,134.9,59,207.4,100,197.5,112,10.2,5,1,"0"
120,0,0,0,252.1,110,226.1,103,155.6,83,13.8,3,1,"0"
121,0,1,41,215.5,95,241.8,92,147,108,9.6,3,1,"0"
101,0,0,0,124.8,66,257.2,85,193.2,115,13.4,4,0,"0"
115,0,0,0,178.7,114,271,100,245.9,94,16.4,5,2,"0"
168,0,0,0,183.2,131,179.2,73,292.8,100,9.9,5,2,"0"
70,0,0,0,164.9,105,200,100,234.9,65,12.5,9,3,"0"
138,0,0,0,230.1,107,212,120,174.9,119,13.2,4,1,"0"
43,0,0,0,135.8,125,163.2,88,229.8,106,12.6,3,0,"0"
117,0,1,20,277.5,98,136.1,107,159.4,147,8.7,3,2,"0"
108,0,0,0,73.8,105,143.4,114,170.2,98,10.9,3,2,"0"
118,0,0,0,189.3,119,233.5,112,270.9,104,10,1,2,"0"
100,0,1,42,137.3,95,184.2,94,231.4,70,10.2,3,0,"0"
86,0,0,0,70.7,125,211,113,174.6,107,10.2141082164329,0,2,"0"
44,0,0,0,204.6,117,205.2,94,164.6,84,10.7,4,0,"0"
111,0,0,0,179.567454268293,116,213.9,84,184.9,88,12,2,2,"0"
127,0,1,19,129.7,115,160.8,101,265,63,12.2,3,2,"0"
151,1,0,0,198.7,70,209.5,106,281.9,126,12.4,4,0,"0"
137,0,0,0,215.9,88,145.4,118,186.9,129,12.1,4,1,"0"
106,0,0,0,119.2,142,200.355623332063,100,197.9,61,8.4,9,2,"0"
88,0,0,0,144.3,100,156.4,74,214.7,90,7.8,10,3,"0"
106,0,0,0,235.2,120,200.355623332063,87,236.3,91,11.8,4,1,"0"
57,1,0,0,221.2,65,122.3,96,201.866098254162,75,6.4,1,0,"1"
184,0,0,0,151.7,93,178.5,77,229.1,98,13.1,8,2,"0"
109,0,0,0,153.1,102,234.1,77,201.866098254162,100,9.9,9,3,"0"
127,0,0,0,218.6,93,149.9,130,204.6,131,9.2,5,2,"0"
174,0,0,0,190.3,98,252.7,70,220.6,97,7.2,9,2,"0"
92,0,0,0,184.7,60,262,100,239.5,120,12.3,6,2,"0"
81,0,0,0,115.3,99,224.7,117,152.5,89,10.2141082164329,2,1,"0"
119,0,0,27,294.2,100,232.5,53,195,64,10.2141082164329,1,0,"1"
122,0,0,0,215.6,86,167.8,59,207,67,6.4,8,3,"0"
34,0,0,0,128.8,90,178.9,100,202.1,103,14,7,1,"0"
90,0,1,24,71.2,82,181.6,100,186.9,111,12.9,1,1,"0"
73,0,0,0,94.9,121,253.2,100,175.1,86,14.2,2,2,"0"
19,0,0,0,259.4,116,269.7,109,175.3,130,9.5,3,1,"1"
120,0,1,28,215.8,123,285.2,76,192.1,78,6.9,3,1,"0"
160,0,0,0,97.5,113,268.1,69,255.3,62,13.2,4,3,"0"
141,0,0,0,146.5,121,169.9,96,238.8,112,8.2,5,0,"1"
72,0,0,0,139.9,117,223.6,96,240.8,93,12.7,4,2,"0"
117,0,1,21,153.2,105,263.3,110,201.866098254162,85,10.2141082164329,7,1,"0"
79,1,0,29,103.5,134,319.3,111,239.9,74,8.4,4,2,"0"
87,0,0,0,185.8,119,192.3,83,200,96,6.6,4,2,"0"
102,0,0,0,179.567454268293,100,95.6,118,145.5,93,10.9,3,1,"0"
49,0,0,0,236.6,91,220.9,146,146.8,114,8.9,2,1,"0"
67,0,0,0,260.4,107,208.2,104,207.9,115,10,2,2,"0"
107,0,0,0,167.3,100,163.9,79,321.3,100,6.7,5,2,"0"
118,0,0,0,113,80,150.1,81,204.3,115,10.8,4,2,"0"
120,0,0,0,185.7,133,235.1,149,256.4,78,10.2141082164329,6,0,"0"
94,0,0,0,136.2,114,165.1,118,137.9,71,9.6,5,0,"0"
115,0,1,29,222.6,81,190.3,109,201.2,87,11.5,2,1,"0"
61,0,0,0,197.3,67,264.5,86,210.5,116,9,6,1,"0"
110,0,0,0,208,69,95.1,94,178.5,129,8,4,2,"0"
104,0,0,0,118.5,92,200.355623332063,109,255.7,98,12.1,4,1,"0"
16,0,0,0,153.2,65,229.7,90,148.2,94,10.7,8,1,"0"
147,0,0,0,168.6,92,187.7,107,201.866098254162,95,14.4,8,2,"0"
102,1,0,0,224.2,81,243.3,90,147.8,66,12,8,3,"0"
64,0,1,8,118.4,100,144.1,108,158.1,91,8.5,6,1,"0"
103,0,0,0,190.9,62,226.6,53,230.1,96,7.8,3,2,"0"
152,0,0,0,317.8,60,152.9,100,123.4,100,10.4,7,1,"1"
22,0,0,38,312,112,180,109,168.6,94,12.8,4,1,"1"
97,0,0,0,146,121,203,141,151.8,120,10.2141082164329,2,1,"0"
131,0,0,0,131.6,95,179.3,109,251.2,129,15.5,3,1,"1"
57,0,1,33,193.4,105,231.6,79,226.2,90,11.1,4,2,"0"
157,0,0,0,185.1,92,213,85,196.1,85,8.5,5,2,"0"
194,0,0,0,193.3,106,169,105,225.2,122,11.8,4,0,"0"
66,0,0,8,146.4,107,196.5,99,230.1,106,7.8,2,1,"0"
123,0,0,0,123.2,104,190,117,170.3,95,12.9,5,2,"1"
116,0,0,0,205,90,200.355623332063,114,272.6,96,7.5,4,2,"1"
92,0,0,0,128.7,78,240.8,100,179.5,121,12.8,6,1,"0"
64,0,0,0,216.9,78,211,133,201.866098254162,116,11.4,5,3,"0"
96,0,0,0,150,122,218.5,116,212.4,89,9.8,1,3,"0"
105,0,0,0,131.5,115,226.6,128,193.6,114,8.9,7,3,"0"
53,0,1,37,167.3,99,194.7,99,236.7,112,12,9,2,"0"
129,0,1,30,177.3,95,211.8,102,240.2,108,9.3,7,3,"0"
93,0,0,0,149.6,120,200.7,85,181.2,107,14.3,9,0,"0"
115,1,0,0,179.567454268293,81,203.4,100,217.5,107,11.8,8,1,"1"
25,0,0,0,264.9,80,281.2,66,166.1,80,8.4,4,1,"1"
73,0,0,0,122,92,138.3,114,224.2,128,5.8,5,1,"0"
97,0,0,0,225.1,90,279.5,100,233.8,103,8.8,4,0,"1"
148,0,0,0,208.4,120,174.4,99,310.7,105,11.2,4,2,"0"
85,0,1,30,173.1,107,247.2,101,158.7,104,10.2141082164329,5,1,"0"
86,1,0,0,162.4,131,167,102,128.9,118,11.4,7,2,"1"
78,0,1,13,281.2,93,178.2,101,244.2,129,6.4,5,2,"0"
106,0,0,8,208.3,89,169.4,67,102,90,15.9,4,3,"0"
145,0,0,0,224.2,89,314.9,121,182.9,121,16.1,3,1,"1"
91,0,0,0,189.3,100,239.3,107,89.7,89,9.9,3,3,"0"
116,0,1,24,232.9,90,152.1,94,201.866098254162,82,10.7,6,1,"0"
69,0,1,37,155,98,142.4,105,143.7,117,5.9,4,1,"0"
135,0,0,0,154.4,130,203.8,90,158.7,59,11.8,3,0,"0"
73,0,0,0,234.7,102,195.7,110,201.866098254162,71,8.4,8,2,"0"
48,0,0,0,240,88,141,117,128.9,137,7.1,9,1,"0"
125,1,0,0,298.4,78,270.5,142,107.3,84,12.2,2,0,"0"
100,0,0,0,166,102,236.1,97,134.3,93,10.9,4,1,"0"
64,0,0,0,174.5,98,180.2,103,179,89,10.7,2,2,"0"
116,1,1,27,175.5,137,210.6,60,294.8,121,6.9,5,1,"0"
147,1,1,35,157.5,109,189.6,67,227,76,11.1,2,2,"1"
84,0,1,35,207.5,138,201,116,164.5,107,10.2141082164329,4,2,"0"
86,0,1,16,144.8,105,206.2,111,255.4,117,11.6,4,2,"0"
134,0,0,0,258.8,85,189.3,114,193.6,106,10.9,7,2,"0"
105,0,0,0,226.9,106,182.2,109,203.9,107,11.6,2,0,"1"
88,0,0,0,152.9,119,171.2,107,257,106,12,5,2,"0"
83,0,0,0,150.8,85,295.9,88,247.2,104,10.2141082164329,1,1,"0"
141,0,1,32,129.9,92,283.2,107,209.5,100,6.7,3,1,"1"
148,0,0,0,153.6,148,262.1,87,225.5,99,9.8,3,2,"0"
163,0,1,22,215.1,91,138.9,110,146.2,109,12.4,2,2,"0"
89,0,1,35,174.4,108,196.7,100,127.4,74,10.2141082164329,3,1,"0"
63,0,0,0,180.5,84,230,98,232.5,73,10.6,3,0,"0"
102,0,0,0,62.3,106,182,102,244.6,113,12.6,7,2,"0"
104,0,0,0,200.2,92,118.7,87,144.4,65,6,6,2,"0"
63,0,1,0,184.2,111,280.3,89,264,100,12.2,4,1,"0"
105,0,1,24,274.7,125,193.5,118,299.6,109,10.8,3,3,"0"
68,1,1,39,142,140,241.6,89,302,72,10.2141082164329,5,0,"0"
63,1,1,21,151.5,99,147.8,89,210.4,114,10,4,1,"0"
91,1,0,0,246.4,110,182,100,157.6,106,12.1,2,2,"1"
101,0,0,0,179.567454268293,114,186.4,123,153.3,122,11.5,6,2,"0"
116,0,0,0,288,120,255.8,90,233.4,99,13.4,4,0,"1"
131,0,1,23,170.8,145,236.7,93,294.5,100,12.7,1,1,"0"
84,0,0,0,216.1,114,197.5,107,217.8,104,9.8,3,1,"0"
104,0,0,0,138.7,100,215.4,58,164.3,98,4.9,4,2,"0"
108,0,0,0,210.7,112,238.7,73,253.6,90,9.2,5,3,"0"
111,0,0,32,208.7,117,158.1,100,266.2,123,9.7,9,0,"0"
155,0,1,30,61.6,103,255.1,110,225.9,100,10.7,5,1,"0"
66,0,0,0,207.7,105,196.7,112,261.7,83,6.8,3,1,"0"
64,0,0,0,219.2,73,167,65,161.4,119,10,5,1,"0"
69,0,0,0,227,122,258.7,111,169.7,87,8.9,1,2,"0"
101,0,0,0,257.3,84,184.8,115,108.9,109,13.5,7,0,"0"
15,0,0,0,121.1,130,200.355623332063,86,235.1,100,16.1,5,2,"0"
88,0,0,0,301.5,136,257.7,72,190.4,118,13.4,2,2,"1"
197,0,0,0,233.9,96,218.9,111,201.866098254162,109,9.5,4,0,"0"
50,1,0,0,99.6,108,308.7,102,161.2,62,13.7,6,2,"1"
172,0,0,0,169.8,104,183.1,94,201.866098254162,72,12.7,7,2,"0"
188,1,1,26,198.8,115,166.6,67,198.5,118,14.4,5,1,"1"
85,1,0,0,116.2,86,229.7,100,204.2,109,10.1,3,2,"0"
103,1,0,0,255.9,128,140.9,92,308.9,130,12.1,2,1,"1"
136,0,1,27,187.7,84,221,147,145.7,110,10,4,3,"0"
155,0,1,21,195.9,91,213.9,84,235.4,111,8.6,4,0,"0"
100,0,0,0,129.4,97,185.4,101,204.7,106,10.2141082164329,2,2,"0"
116,0,1,12,221,108,220,118,179,80,9,6,2,"0"
100,0,0,0,140.5,92,186.8,96,227,86,9.5,4,2,"0"
65,1,0,8,277.9,123,155.8,112,256.9,71,9.2,10,0,"1"
180,0,0,0,104.6,105,250,101,216.1,73,6.7,5,3,"1"
67,0,0,0,109.1,95,217.4,124,188.4,141,12.8,6,0,"0"
100,0,0,0,207.8,109,215.5,112,291.6,115,5.7,9,0,"0"
44,0,0,0,308.6,139,150.8,99,198.7,66,7.3,3,2,"1"
25,0,0,0,242.6,69,209,117,219.7,82,14.4,6,2,"0"
145,0,0,0,229.6,82,138.1,103,250.8,109,10.2141082164329,3,1,"0"
122,0,1,28,166,77,233.9,88,170.1,84,7.7,3,2,"0"
121,0,0,0,153.7,126,200.6,82,208.8,81,13.3,9,0,"1"
55,1,0,0,168.2,77,123.5,100,96.4,92,12.9,3,0,"0"
100,0,0,0,221.8,84,166,125,210.2,72,13.2,4,1,"0"
12,0,0,0,204.6,98,212.5,90,182.1,95,10.2141082164329,7,2,"0"
64,0,0,0,213.5,93,166.6,114,122,78,14.1,3,3,"0"
100,0,1,8,152,95,274.9,73,162.4,121,10,1,2,"0"
125,1,1,29,260.8,100,163.7,112,271.7,117,10.2141082164329,6,1,"1"
160,0,0,0,166.4,117,317,129,160.4,121,10,2,1,"0"
79,0,0,0,177.9,83,167.3,90,223.7,145,15.2,8,0,"0"
36,0,0,0,235.1,97,196.8,100,259.7,110,7,7,3,"0"
138,1,0,0,268.4,81,174.4,115,193.5,96,11.6,4,1,"0"
72,0,0,0,179.9,113,149.8,100,168.2,79,9.8,7,2,"0"
74,0,0,0,314.1,86,222.4,116,201.866098254162,121,12.3,5,1,"1"
134,0,1,41,162,82,324.7,87,160.1,112,11.9,5,0,"0"
145,0,0,0,175.8,89,202.8,119,226.6,69,10.2141082164329,4,1,"0"
136,0,0,0,109.4,91,207.5,111,135,107,11.6,5,0,"0"
66,1,0,0,208.7,84,173.3,88,264.7,107,10.2141082164329,3,3,"0"
152,0,1,20,214.6,115,200.355623332063,82,201.866098254162,145,7.9,5,1,"0"
162,0,0,0,49.2,121,179.3,136,201.866098254162,97,12.1,4,1,"0"
72,0,0,0,141.3,133,134.9,96,227.5,97,11.2,3,2,"0"
101,0,0,0,253.2,89,237.9,114,154.3,85,9.7,7,2,"0"
125,0,0,0,206,128,198.1,71,135.9,116,10.2141082164329,3,2,"0"
46,0,0,0,40.4,105,172.4,83,145.1,89,9,2,2,"0"
132,0,0,0,291.2,104,234.2,132,191.7,87,8.9,3,1,"1"
89,0,1,31,71.2,58,124.7,105,155.5,108,11.7,3,0,"0"
63,0,0,0,261.8,69,245,135,202.1,80,14.7,4,0,"1"
124,0,0,0,191.3,134,261.5,113,182.3,111,10,3,1,"0"
141,0,0,0,133.3,101,255.5,127,215.5,68,11.6,2,2,"0"
97,0,1,28,82.6,57,185.4,98,312.8,78,6.1,8,1,"0"
